Organismo;longitud
Mucfus1;283
Mucfus1;251
Mucfus1;112
Mucfus1;379
Mucfus1;188
Mucfus1;239
Mucfus1;386
Mucfus1;291
Mucfus1;259
Mucfus1;398
Mucfus1;379
Mucfus1;269
Mucfus1;181
Mucfus1;259
Mucfus1;186
Mucfus1;453
Mucfus1;333
Mucfus1;382
Mucfus1;197
Mucfus1;458
Mucfus1;214
Mucfus1;284
Mucfus1;172
Mucfus1;398
Mucfus1;47
Mucfus1;310
Mucfus1;214
Mucfus1;181
Mucfus1;249
Mucfus1;301
Mucfus1;343
Mucfus1;379
Mucfus1;281
Mucfus1;437
Mucfus1;337
Mucfus1;302
Mucfus1;186
Mucfus1;410
Mucfus1;427
Mucfus1;429
Mucfus1;187
Mucfus1;179
Mucfus1;240
Mucfus1;262
Mucfus1;67
Mucfus1;98
Mucfus1;438
Mucfus1;326
Mucfus1;493
Mucfus1;354
Mucfus1;449
Mucfus1;375
Mucfus1;177
Mucfus1;162
Mucfus1;289
Mucfus1;429
Mucfus1;256
Mucfus1;225
Mucfus1;462
Mucfus1;446
Mucfus1;338
Mucfus1;174
Mucfus1;188
Mucfus1;463
Mucfus1;202
Mucfus1;301
Mucfus1;185
Mucfus1;264
Mucfus1;208
Mucfus1;298
Mucfus1;268
Mucfus1;205
Mucfus1;355
Mucfus1;148
Mucfus1;340
Mucfus1;412
Mucfus1;372
Mucfus1;407
Mucfus1;218
Mucfus1;344
Mucfus1;243
Mucfus1;316
Mucfus1;185
Mucfus1;196
Mucfus1;167
Mucfus1;173
Mucfus1;317
Mucfus1;386
Mucfus1;471
Mucfus1;272
Mucfus1;191
Mucfus1;337
Mucfus1;198
Mucfus1;295
Mucfus1;168
Mucfus1;375
Mucfus1;410
Mucfus1;345
Mucfus1;433
Mucfus1;164
Mucfus1;471
Mucfus1;235
Mucfus1;435
Mucfus1;464
Mucfus1;147
Mucfus1;275
Mucfus1;224
Mucfus1;180
Mucfus1;211
Mucfus1;205
Mucfus1;435
Mucfus1;441
Mucfus1;242
Mucfus1;213
Mucfus1;441
Mucfus1;231
Mucfus1;274
Mucfus1;201
Mucfus1;445
Mucfus1;144
Mucfus1;193
Mucfus1;183
Mucfus1;458
Mucfus1;344
Mucfus1;336
Mucfus1;380
Mucfus1;220
Mucfus1;159
Mucfus1;385
Mucfus1;238
Mucfus1;199
Mucfus1;242
Mucfus1;271
Mucfus1;255
Mucfus1;386
Mucfus1;157
Mucfus1;197
Mucfus1;156
Mucfus1;252
Mucfus1;237
Mucfus1;208
Mucfus1;138
Mucfus1;163
Mucfus1;333
Mucfus1;497
Mucfus1;297
Mucfus1;158
Mucfus1;203
Mucfus1;254
Mucfus1;446
Mucfus1;419
Mucfus1;486
Mucfus1;260
Mucfus1;356
Mucfus1;309
Mucfus1;228
Mucfus1;451
Mucfus1;382
Mucfus1;223
Mucfus1;205
Mucfus1;137
Mucfus1;409
Mucfus1;139
Mucfus1;259
Mucfus1;370
Mucfus1;215
Mucfus1;203
Mucfus1;180
Mucfus1;357
Mucfus1;252
Mucfus1;370
Mucfus1;75
Mucfus1;486
Mucfus1;138
Mucfus1;170
Mucfus1;449
Mucfus1;215
Mucfus1;151
Mucfus1;355
Mucfus1;209
Mucfus1;101
Mucfus1;239
Mucfus1;273
Mucfus1;300
Mucfus1;310
Mucfus1;366
Mucfus1;160
Mucfus1;361
Mucfus1;279
Mucfus1;475
Mucfus1;221
Mucfus1;242
Mucfus1;186
Mucfus1;290
Mucfus1;487
Mucfus1;230
Mucfus1;153
Mucfus1;51
Mucfus1;161
Mucfus1;236
Mucfus1;357
Mucfus1;434
Mucfus1;233
Mucfus1;228
Mucfus1;303
Mucfus1;186
Mucfus1;144
Mucfus1;366
Mucfus1;421
Mucfus1;412
Mucfus1;196
Mucfus1;111
Mucfus1;270
Mucfus1;124
Mucfus1;360
Mucfus1;189
Mucfus1;334
Mucfus1;267
Mucfus1;430
Mucfus1;223
Mucfus1;306
Mucfus1;377
Mucfus1;394
Mucfus1;321
Mucfus1;208
Mucfus1;418
Mucfus1;250
Mucfus1;401
Mucfus1;205
Mucfus1;211
Mucfus1;103
Mucfus1;144
Mucfus1;238
Mucfus1;351
Mucfus1;288
Mucfus1;191
Mucfus1;61
Mucfus1;208
Mucfus1;410
Mucfus1;484
Mucfus1;474
Mucfus1;333
Mucfus1;426
Mucfus1;247
Mucfus1;189
Mucfus1;272
Mucfus1;286
Mucfus1;295
Mucfus1;324
Mucfus1;198
Mucfus1;231
Mucfus1;446
Mucfus1;52
Mucfus1;171
Mucfus1;256
Mucfus1;196
Mucfus1;270
Mucfus1;327
Mucfus1;135
Mucfus1;494
Mucfus1;188
Mucfus1;376
Mucfus1;164
Mucfus1;283
Mucfus1;229
Mucfus1;151
Phybl2;462
Phybl2;474
Phybl2;242
Phybl2;340
Phybl2;185
Phybl2;425
Phybl2;329
Phybl2;341
Phybl2;342
Phybl2;409
Phybl2;183
Phybl2;256
Phybl2;-63
Phybl2;122
Phybl2;311
Phybl2;236
Phybl2;116
Phybl2;294
Phybl2;121
Phybl2;308
Phybl2;407
Phybl2;199
Phybl2;242
Phybl2;341
Phybl2;340
Phybl2;24
Phybl2;446
Phybl2;343
Phybl2;478
Phybl2;115
Phybl2;415
Phybl2;370
Phybl2;483
Phybl2;388
Phybl2;489
Phybl2;113
Phybl2;335
Phybl2;335
Phybl2;142
Phybl2;335
Phybl2;335
Phybl2;377
Phybl2;335
Phybl2;340
Phybl2;298
Phybl2;232
Phybl2;240
Phybl2;286
Phybl2;17
Phybl2;417
Phybl2;135
Phybl2;351
Phybl2;123
Phybl2;317
Phybl2;256
Phybl2;8
Phybl2;227
Phybl2;363
Phybl2;139
Phybl2;54
Phybl2;130
Phybl2;97
Phybl2;262
Phybl2;175
Phybl2;314
Phybl2;431
Phybl2;452
Phybl2;361
Phybl2;245
Phybl2;163
Phybl2;325
Phybl2;281
Phybl2;149
Phybl2;-6
Phybl2;154
Phybl2;212
Phybl2;189
Phybl2;163
Phybl2;350
Phybl2;31
Phybl2;273
Phybl2;316
Phybl2;250
Phybl2;71
Phybl2;183
Phybl2;259
Phybl2;258
Phybl2;139
Phybl2;407
Phybl2;271
Phybl2;90
Phybl2;233
Phybl2;341
Phybl2;291
Phybl2;295
Phybl2;117
Phybl2;109
Phybl2;464
Phybl2;309
Phybl2;156
Phybl2;238
Phybl2;288
Phybl2;269
Phybl2;387
Phybl2;266
Phybl2;206
Phybl2;494
Phybl2;420
Phybl2;193
Phybl2;317
Phybl2;181
Phybl2;208
Phybl2;271
Phybl2;192
Phybl2;226
Phybl2;108
Phybl2;251
Phybl2;220
Phybl2;214
Phybl2;449
Phybl2;330
Phybl2;480
Phybl2;383
Phybl2;201
Phybl2;411
Phybl2;89
Phybl2;142
Phybl2;58
Phybl2;424
Phybl2;235
Phybl2;297
Phybl2;416
Phybl2;477
Phybl2;246
Phybl2;178
Phybl2;224
Phybl2;376
Phybl2;453
Phybl2;199
Phybl2;312
Phybl2;178
Phybl2;426
Phybl2;219
Phybl2;439
Phybl2;189
Phybl2;197
Phybl2;306
Phybl2;92
Phybl2;-30
Phybl2;169
Phybl2;135
Phybl2;289
Phybl2;496
Phybl2;258
Phybl2;300
Phybl2;197
Phybl2;430
Phybl2;308
Phybl2;322
Phybl2;351
Phybl2;344
Phybl2;317
Phybl2;338
Phybl2;276
Phybl2;202
Phybl2;218
Phybl2;199
Phybl2;118
Phybl2;231
Phybl2;159
Phybl2;199
Phybl2;429
Phybl2;108
Phybl2;43
Phybl2;85
Phybl2;404
Phybl2;217
Phybl2;399
Phybl2;178
Phybl2;466
Phybl2;339
Phybl2;16
Phybl2;405
Phybl2;327
Phybl2;385
Phybl2;465
Phybl2;178
Phybl2;129
Phybl2;149
Phybl2;404
Phybl2;303
Phybl2;379
Phybl2;454
Phybl2;156
Phybl2;272
Phybl2;166
Phybl2;115
Phybl2;240
Phybl2;159
Phybl2;91
Phybl2;252
Phybl2;222
Phybl2;175
Phybl2;418
Phybl2;437
Phybl2;311
Phybl2;479
Phybl2;327
Phybl2;305
Phybl2;153
Phybl2;144
Phybl2;382
Phybl2;239
Phybl2;268
Phybl2;358
Phybl2;402
Phybl2;236
Phybl2;380
Phybl2;215
Phybl2;469
Phybl2;412
Phybl2;224
Phybl2;460
Phybl2;185
Phybl2;352
Phybl2;143
Phybl2;289
Phybl2;91
Phybl2;275
Phybl2;432
Phybl2;100
Phybl2;277
Phybl2;355
Phybl2;294
Phybl2;481
Phybl2;435
Phybl2;380
Phybl2;149
Phybl2;21
Phybl2;374
Phybl2;149
Phybl2;379
Phybl2;271
Phybl2;116
Phybl2;271
Phybl2;116
Phybl2;379
Phybl2;149
Phybl2;116
Phybl2;271
Phybl2;116
Phybl2;116
Phybl2;271
Phybl2;271
Phybl2;116
Phybl2;149
Phybl2;271
Phybl2;116
Phybl2;116
Phybl2;304
Phybl2;116
Phybl2;342
Phybl2;430
Phybl2;335
Phybl2;367
Phybl2;335
Phybl2;317
Phybl2;317
Phybl2;319
Phybl2;430
Phybl2;335
Phybl2;335
Phybl2;334
Phybl2;335
Phybl2;423
Phybl2;335
Phybl2;334
Phybl2;241
Phybl2;333
Phybl2;121
Phybl2;350
Phybl2;277
Phybl2;366
Phybl2;455
Phybl2;414
Phybl2;351
Phybl2;455
Phybl2;308
Phybl2;219
Phybl2;64
Phybl2;463
Phybl2;197
Phybl2;294
Phybl2;474
Phybl2;290
Phybl2;161
Phybl2;134
Phybl2;134
Phybl2;282
Phybl2;458
Phybl2;476
Phybl2;488
Phybl2;206
Phybl2;316
Phybl2;378
Phybl2;168
Phybl2;162
Phybl2;321
Phybl2;129
Phybl2;482
Phybl2;249
Phybl2;392
Phybl2;337
Phybl2;253
Phybl2;216
Phybl2;209
Phybl2;321
Phybl2;466
Phybl2;399
Phybl2;367
Phybl2;378
Phybl2;430
Phybl2;253
Phybl2;386
Phybl2;322
Phybl2;54
Phybl2;175
Phybl2;185
Phybl2;309
Phybl2;431
Phybl2;308
Phybl2;428
Phybl2;251
Phybl2;253
Phybl2;189
Phybl2;138
Phybl2;223
Phybl2;424
Phybl2;307
Phybl2;426
Phybl2;414
Phybl2;153
Phybl2;255
Phybl2;233
Phybl2;108
Phybl2;283
Phybl2;283
Phybl2;324
Phybl2;173
Phybl2;277
Phybl2;221
Phybl2;155
Phybl2;384
Phybl2;465
Phybl2;497
Phybl2;249
Phybl2;252
Phybl2;182
Phybl2;453
Phybl2;283
Phybl2;182
Phybl2;178
Phybl2;29
Phybl2;122
Phybl2;258
Phybl2;188
Phybl2;372
Phybl2;175
Phybl2;158
Phybl2;151
Phybl2;493
Phybl2;288
Phybl2;141
Phybl2;450
Phybl2;216
Phybl2;124
Phybl2;193
Phybl2;319
Phybl2;232
Phybl2;100
Phybl2;205
Phybl2;86
Phybl2;247
Phybl2;230
Phybl2;157
Phybl2;154
Phybl2;251
Phybl2;156
Phybl2;256
Phybl2;367
Phybl2;401
Phybl2;396
Phybl2;262
Phybl2;396
Phybl2;479
Phybl2;304
Phybl2;178
Phybl2;435
Phybl2;23
Phybl2;89
Phybl2;475
Phybl2;300
Phybl2;247
Phybl2;416
Phybl2;225
Phybl2;399
Phybl2;319
Phybl2;365
Phybl2;168
Phybl2;452
Phybl2;124
Phybl2;302
Phybl2;228
Phybl2;78
Phybl2;268
Phybl2;231
Phybl2;156
Phybl2;185
Phybl2;424
Phybl2;366
Phybl2;249
Phybl2;366
Phybl2;321
Phybl2;180
Phybl2;230
Phybl2;68
Phybl2;77
Phybl2;413
Phybl2;270
Phybl2;494
Phybl2;355
Phybl2;432
Phybl2;183
Phybl2;149
Phybl2;255
Phybl2;221
Phybl2;218
Phybl2;252
Phybl2;463
Phybl2;130
Phybl2;224
Phybl2;136
Phybl2;194
Phybl2;306
Phybl2;240
Phybl2;240
Phybl2;109
Phybl2;269
Phybl2;364
Phybl2;89
Phybl2;367
Phybl2;212
Phybl2;212
Phybl2;212
Phybl2;212
Phybl2;212
Phybl2;212
Phybl2;212
Phybl2;212
Phybl2;212
Phybl2;353
Phybl2;120
Phybl2;342
Phybl2;455
Phybl2;322
Phybl2;386
Phybl2;335
Phybl2;242
Phybl2;351
Phybl2;240
Phybl2;113
Phybl2;284
Phybl2;362
Phybl2;302
Phybl2;136
Phybl2;233
Phybl2;172
Phybl2;407
Phybl2;260
Phybl2;218
Phybl2;-22
Phybl2;473
Phybl2;83
Phybl2;205
Phybl2;209
Phybl2;451
Phybl2;387
Phybl2;451
Phybl2;149
Phybl2;97
Phybl2;465
Phybl2;249
Phybl2;380
Phybl2;120
Phybl2;33
Phybl2;314
Phybl2;256
Phybl2;278
Phybl2;146
Phybl2;259
Phybl2;179
Phybl2;381
Phybl2;322
Phybl2;226
Phybl2;426
Phybl2;326
Phybl2;352
Phybl2;457
Phybl2;461
Phybl2;459
Phybl2;331
Phybl2;297
Phybl2;239
Phybl2;141
Phybl2;340
Phybl2;131
Phybl2;305
Phybl2;358
Phybl2;73
Phybl2;478
Phybl2;188
Phybl2;182
Phybl2;477
Phybl2;342
Phybl2;43
Phybl2;436
Phybl2;451
Phybl2;430
Phybl2;156
Phybl2;325
Phybl2;263
Phybl2;363
Phybl2;247
Phybl2;461
Phybl2;145
Phybl2;301
Phybl2;292
Phybl2;220
Phybl2;243
Phybl2;158
Phybl2;270
Phybl2;334
Phybl2;479
Phybl2;181
Phybl2;428
Phybl2;211
Phybl2;232
Phybl2;103
Phybl2;129
Phybl2;327
Phybl2;196
Phybl2;192
Phybl2;15
Phybl2;350
Phybl2;205
Phybl2;474
Phybl2;157
Phybl2;140
Phybl2;264
Phybl2;194
Phybl2;194
Phybl2;382
Phybl2;194
Phybl2;194
Phybl2;194
Phybl2;194
Phybl2;194
Phybl2;194
Phybl2;194
Phybl2;194
Phybl2;194
Phybl2;194
Phybl2;-3
Phybl2;118
Phybl2;471
Phybl2;101
Phybl2;390
Phybl2;193
Phybl2;470
Phybl2;474
Phybl2;43
Phybl2;148
Phybl2;139
Phybl2;306
Phybl2;183
Phybl2;411
Phybl2;236
Phybl2;368
Phybl2;460
Phybl2;148
Phybl2;269
Phybl2;358
Phybl2;192
Phybl2;440
Phybl2;266
Phybl2;441
Phybl2;488
Phybl2;414
Phybl2;415
Phybl2;276
Phybl2;191
Phybl2;142
Phybl2;293
Phybl2;293
Phybl2;293
Phybl2;295
Phybl2;291
Phybl2;292
Phybl2;295
Phybl2;455
Phybl2;269
Phybl2;377
Phybl2;406
Phybl2;403
Phybl2;99
Phybl2;-99
Phybl2;494
Phybl2;216
Phybl2;417
Phybl2;339
Phybl2;200
Phybl2;373
Phybl2;202
Phybl2;439
Phybl2;183
Phybl2;218
Phybl2;-29
Phybl2;425
Phybl2;211
Phybl2;239
Phybl2;417
Phybl2;261
Phybl2;163
Phybl2;237
Phybl2;176
Phybl2;207
Phybl2;115
Phybl2;250
Phybl2;0
Phybl2;198
Phybl2;36
Phybl2;312
Phybl2;487
Phybl2;310
Phybl2;263
Phybl2;263
Phybl2;428
Phybl2;263
Phybl2;263
Phybl2;42
Phybl2;427
Phybl2;274
Phybl2;481
Phybl2;477
Phybl2;316
Phybl2;67
Phybl2;433
Phybl2;265
Phybl2;184
Phybl2;167
Phybl2;400
Phybl2;452
Phybl2;188
Phybl2;408
Phybl2;278
Phybl2;-6
Phybl2;429
Phybl2;217
Phybl2;115
Phybl2;264
Phybl2;89
Phybl2;212
Phybl2;248
Phybl2;42
Phybl2;218
Phybl2;268
Phybl2;206
Phybl2;284
Phybl2;134
Phybl2;452
Phybl2;341
Phybl2;489
Phybl2;169
Phybl2;344
Phybl2;465
Phybl2;325
Phybl2;141
Phybl2;485
Phybl2;208
Phybl2;361
Phybl2;434
Phybl2;282
Phybl2;195
Phybl2;466
Phybl2;210
Phybl2;210
Phybl2;335
Phybl2;158
Phybl2;176
Phybl2;295
Phybl2;367
Phybl2;280
Phybl2;473
Phybl2;432
Phybl2;240
Phybl2;474
Phybl2;440
Phybl2;439
Phybl2;439
Phybl2;442
Phybl2;439
Phybl2;287
Phybl2;168
Phybl2;151
Phybl2;397
Phybl2;433
Phybl2;194
Phybl2;195
Phybl2;375
Phybl2;212
Phybl2;212
Phybl2;212
Phybl2;212
Phybl2;212
Phybl2;399
Phybl2;227
Phybl2;401
Phybl2;227
Phybl2;387
Phybl2;437
Phybl2;256
Phybl2;369
Phybl2;171
Phybl2;102
Phybl2;360
Phybl2;340
Phybl2;79
Phybl2;217
Phybl2;250
Phybl2;174
Phybl2;482
Phybl2;329
Phybl2;153
Phybl2;152
Phybl2;262
Phybl2;143
Phybl2;349
Phybl2;422
Phybl2;282
Phybl2;226
Phybl2;341
Phybl2;250
Phybl2;447
Phybl2;172
Phybl2;280
Phybl2;492
Phybl2;304
Phybl2;205
Phybl2;401
Phybl2;293
Phybl2;429
Phybl2;263
Phybl2;263
Phybl2;263
Phybl2;419
Phybl2;263
Phybl2;263
Phybl2;263
Phybl2;263
Phybl2;263
Phybl2;415
Phybl2;263
Phybl2;263
Phybl2;263
Phybl2;263
Phybl2;170
Phybl2;294
Phybl2;121
Phybl2;247
Phybl2;133
Phybl2;187
Phybl2;-19
Phybl2;290
Phybl2;425
Phybl2;412
Phybl2;230
Phybl2;160
Phybl2;323
Phybl2;102
Phybl2;138
Phybl2;271
Phybl2;314
Phybl2;291
Phybl2;356
Phybl2;376
Phybl2;103
Phybl2;304
Phybl2;161
Phybl2;305
Phybl2;189
Phybl2;86
Phybl2;182
Phybl2;171
Phybl2;495
Phybl2;261
Phybl2;19
Phybl2;177
Phybl2;433
Phybl2;413
Phybl2;220
Phybl2;254
Phybl2;401
Phybl2;173
Phybl2;239
Phybl2;215
Phybl2;455
Phybl2;439
Phybl2;185
Phybl2;186
Phybl2;487
Phybl2;324
Phybl2;41
Phybl2;122
Phybl2;343
Phybl2;402
Phybl2;297
Phybl2;114
Phybl2;245
Phybl2;173
Phybl2;172
Phybl2;303
Phybl2;222
Phybl2;398
Phybl2;147
Phybl2;205
Phybl2;349
Phybl2;288
Phybl2;384
Phybl2;231
Phybl2;364
Phybl2;487
Phybl2;313
Phybl2;473
Phybl2;202
Phybl2;44
Phybl2;413
Phybl2;223
Phybl2;329
Phybl2;360
Phybl2;194
Phybl2;147
Phybl2;183
Phybl2;-4
Phybl2;393
Phybl2;241
Phybl2;269
Phybl2;135
Phybl2;419
Phybl2;105
Phybl2;225
Phybl2;178
Phybl2;216
Phybl2;207
Phybl2;102
Phybl2;479
Phybl2;158
Phybl2;118
Phybl2;58
Phybl2;414
Phybl2;431
Phybl2;153
Phybl2;389
Phybl2;238
Phybl2;166
Phybl2;183
Phybl2;312
Phybl2;188
Phybl2;142
Phybl2;234
Phybl2;126
Phybl2;351
Phybl2;422
Phybl2;167
Phybl2;142
Phybl2;131
Phybl2;320
Phybl2;135
Phybl2;-21
Phybl2;435
Phybl2;418
Phybl2;288
Phybl2;210
Phybl2;477
Phybl2;462
Phybl2;341
Phybl2;162
Phybl2;400
Phybl2;153
Phybl2;128
Phybl2;-28
Phybl2;106
Phybl2;297
Phybl2;166
Phybl2;236
Phybl2;140
Phybl2;140
Phybl2;140
Phybl2;140
Rhimi59;66
Rhimi59;167
Rhimi59;371
Rhimi59;260
Rhimi59;377
Rhimi59;-157
Rhimi59;399
Rhimi59;329
Rhimi59;123
Rhimi59;432
Rhimi59;328
Rhimi59;446
Rhimi59;486
Rhimi59;-169
Rhimi59;90
Rhimi59;271
Rhimi59;224
Rhimi59;325
Rhimi59;36
Rhimi59;204
Rhimi59;27
Rhimi59;372
Rhimi59;135
Rhimi59;303
Rhimi59;327
Rhimi59;255
Rhimi59;366
Rhimi59;3
Rhimi59;185
Rhimi59;323
Rhimi59;128
Rhimi59;-284
Rhimi59;423
Rhimi59;292
Rhimi59;139
Rhimi59;337
Rhimi59;144
Rhimi59;361
Rhimi59;80
Rhimi59;84
Rhimi59;163
Rhimi59;473
Rhimi59;238
Rhimi59;132
Rhimi59;82
Rhimi59;59
Rhimi59;451
Rhimi59;421
Rhimi59;207
Rhimi59;-325
Rhimi59;124
Rhimi59;464
Rhimi59;409
Rhimi59;414
Rhimi59;-118
Rhimi59;206
Rhimi59;479
Rhimi59;36
Rhimi59;14
Rhimi59;106
Rhimi59;332
Rhimi59;107
Rhimi59;68
Rhimi59;61
Rhimi59;211
Rhimi59;57
Rhimi59;132
Rhimi59;243
Rhimi59;144
Rhimi59;111
Rhimi59;117
Rhimi59;81
Rhimi59;-2
Rhimi59;403
Rhimi59;317
Rhimi59;97
Rhimi59;-48
Rhimi59;126
Rhimi59;16
Rhimi59;109
Rhimi59;311
Rhimi59;484
Rhimi59;-221
Rhimi59;310
Rhimi59;168
Rhimi59;7
Rhimi59;333
Rhimi59;449
Rhimi59;146
Rhimi59;16
Rhimi59;413
Rhimi59;58
Rhimi59;237
Rhimi59;184
Rhimi59;-21
Rhimi59;174
Rhimi59;84
Rhimi59;372
Rhimi59;326
Rhimi59;10
Rhimi59;57
Rhimi59;428
Rhimi59;146
Rhimi59;-86
Rhimi59;-219
Rhimi59;475
Rhimi59;360
Rhimi59;141
Rhimi59;360
Rhimi59;257
Rhimi59;272
Rhimi59;91
Rhimi59;101
Rhimi59;133
Rhimi59;286
Rhimi59;-225
Rhimi59;464
Rhimi59;286
Rhimi59;74
Rhimi59;274
Rhimi59;70
Rhimi59;54
Rhimi59;455
Rhimi59;128
Rhimi59;118
Rhimi59;403
Rhimi59;185
Rhimi59;160
Rhimi59;30
Rhimi59;33
Rhimi59;374
Rhimi59;58
Rhimi59;116
Rhimi59;113
Rhimi59;78
Rhimi59;496
Rhimi59;286
Rhimi59;129
Rhimi59;170
Rhimi59;146
Rhimi59;161
Rhimi59;93
Rhimi59;337
Rhimi59;124
Rhimi59;121
Rhimi59;372
Rhimi59;-28
Rhimi59;341
Rhimi59;471
Rhimi59;28
Rhimi59;41
Rhimi59;176
Rhimi59;82
Rhimi59;128
Rhimi59;347
Rhimi59;-19
Rhimi59;283
Rhimi59;47
Rhimi59;361
Rhimi59;64
Rhimi59;111
Rhimi59;132
Rhimi59;334
Rhimi59;210
Rhimi59;65
Rhimi59;133
Rhimi59;411
Rhimi59;93
Rhimi59;42
Rhimi59;-32
Rhimi59;171
Rhimi59;231
Rhimi59;312
Rhimi59;481
Rhimi59;416
Rhimi59;378
Rhimi59;180
Rhimi59;152
Rhimi59;424
Rhimi59;117
Rhimi59;231
Rhimi59;449
Rhimi59;-20
Rhimi59;67
Rhimi59;9
Rhimi59;480
Rhimi59;316
Rhimi59;155
Rhimi59;79
Rhimi59;110
Rhimi59;-14
Rhimi59;320
Rhimi59;61
Rhimi59;476
Rhimi59;489
Rhimi59;227
Rhimi59;438
Rhimi59;133
Rhimi59;260
Rhimi59;269
Rhimi59;312
Rhimi59;166
Rhimi59;246
Rhimi59;114
Rhimi59;95
Rhimi59;-43
Rhimi59;-76
Rhimi59;157
Rhimi59;169
Rhimi59;442
Rhimi59;354
Rhimi59;121
Rhimi59;248
Rhimi59;76
Rhimi59;333
Rhimi59;45
Rhimi59;37
Rhimi59;128
Rhimi59;477
Rhimi59;-68
Rhimi59;-64
Rhimi59;226
Rhimi59;344
Rhimi59;113
Rhimi59;57
Rhimi59;133
Rhimi59;167
Rhimi59;-375
Rhimi59;-131
Rhimi59;468
Rhimi59;92
Rhimi59;-26
Rhimi59;44
Rhimi59;195
Rhimi59;-127
Rhimi59;385
Rhimi59;126
Rhimi59;474
Rhimi59;14
Rhimi59;352
Rhimi59;202
Rhimi59;155
Rhimi59;-142
Rhimi59;288
Rhimi59;385
Rhimi59;183
Rhimi59;41
Rhimi59;253
Rhimi59;17
Rhimi59;455
Rhimi59;300
Rhimi59;88
Rhimi59;318
Rhimi59;136
Rhimi59;-282
Rhimi59;497
Rhimi59;-98
Rhimi59;212
Rhimi59;285
Rhimi59;173
Rhimi59;75
Rhimi59;82
Rhimi59;62
Rhimi59;420
Rhimi59;477
Rhimi59;70
Rhimi59;411
Rhimi59;305
Rhimi59;57
Rhimi59;209
Rhimi59;474
Rhimi59;147
Rhimi59;284
Rhimi59;316
Rhimi59;368
Rhimi59;138
Rhimi59;180
Rhimi59;101
Rhimi59;126
Rhimi59;217
Rhimi59;219
Rhimi59;334
Rhimi59;266
Rhimi59;184
Rhimi59;-63
Rhimi59;477
Rhimi59;30
Rhimi59;159
Rhimi59;122
Rhimi59;95
Rhimi59;380
Rhimi59;20
Rhimi59;158
Rhimi59;-119
Rhimi59;40
Rhimi59;132
Rhimi59;255
Rhimi59;224
Rhimi59;231
Rhimi59;399
Rhimi59;260
Rhimi59;32
Rhimi59;90
Rhimi59;315
Rhimi59;43
Rhimi59;249
Rhimi59;305
Rhimi59;152
Rhimi59;292
Rhimi59;192
Rhimi59;181
Rhimi59;436
Rhimi59;94
Rhimi59;472
Rhimi59;90
Rhimi59;109
Rhimi59;66
Rhimi59;201
Rhimi59;393
Rhimi59;175
Rhimi59;447
Rhimi59;312
Rhimi59;123
Rhimi59;39
Rhimi59;229
Rhimi59;158
Rhimi59;430
Rhimi59;9
Rhimi59;157
Rhimi59;225
Rhimi59;41
Rhimi59;259
Rhimi59;229
Rhimi59;-305
Rhimi59;261
Rhimi59;5
Rhimi59;335
Rhimi59;232
Rhimi59;185
Rhimi59;190
Rhimi59;17
Rhimi59;470
Rhimi59;224
Rhimi59;438
Rhimi59;156
Rhimi59;330
Rhimi59;176
Rhimi59;421
Rhimi59;312
Rhimi59;178
Rhimi59;292
Rhimi59;233
Rhimi59;425
Rhimi59;427
Rhimi59;187
Rhimi59;256
Rhimi59;449
Rhimi59;446
Rhimi59;278
Rhimi59;94
Rhimi59;307
Rhimi59;360
Rhimi59;120
Rhimi59;5
Rhimi59;69
Rhimi59;446
Rhimi59;80
Rhimi59;85
Rhimi59;-273
Rhimi59;164
Rhimi59;42
Rhimi59;75
Rhimi59;92
Rhimi59;75
Rhimi59;140
Rhimi59;303
Rhimi59;215
Rhimi59;134
Rhimi59;251
Rhimi59;122
Rhimi59;-49
Rhimi59;63
Rhimi59;244
Rhimi59;-473
Rhimi59;180
Rhimi59;11
Rhimi59;-85
Rhimi59;84
Rhimi59;213
Rhimi59;292
Rhimi59;403
Rhimi59;226
Rhimi59;452
Rhimi59;182
Rhimi59;182
Rhimi59;430
Rhimi59;303
Rhimi59;363
Rhimi59;217
Rhimi59;193
Rhimi59;138
Rhimi59;43
Rhimi59;291
Rhimi59;318
Rhimi59;26
Rhimi59;111
Rhimi59;113
Rhimi59;356
Rhimi59;225
Rhimi59;343
Rhimi59;348
Rhimi59;-299
Rhimi59;79
Rhimi59;475
Rhimi59;53
Rhimi59;189
Rhimi59;-12
Rhimi59;77
Rhimi59;72
Rhimi59;78
Rhimi59;399
Rhimi59;452
Rhimi59;177
Rhimi59;65
Rhimi59;14
Rhimi59;289
Rhimi59;378
Rhimi59;341
Rhimi59;156
Rhimi59;127
Rhimi59;144
Rhimi59;-52
Rhimi59;-47
Rhimi59;160
Rhimi59;219
Rhimi59;361
Rhimi59;323
Rhimi59;255
Rhimi59;110
Rhimi59;195
Rhimi59;112
Rhimi59;161
Rhimi59;95
Rhimi59;368
Rhimi59;185
Rhimi59;350
Rhimi59;280
Rhimi59;339
Rhimi59;-5
Rhimi59;127
Rhimi59;110
Rhimi59;62
Rhimi59;143
Rhimi59;485
Rhimi59;-113
Rhimi59;76
Rhimi59;-258
Rhimi59;-64
Rhimi59;256
Rhimi59;104
Rhimi59;129
Rhimi59;128
Rhimi59;374
Rhimi59;294
Rhimi59;160
Rhimi59;272
Rhimi59;264
Rhimi59;78
Rhimi59;88
Rhimi59;402
Rhimi59;384
Rhimi59;357
Rhimi59;413
Rhimi59;139
Rhimi59;48
